2024-06-13 22:17:52,751 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: status_report
2024-06-13 22:17:52,751 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: keepalive
2024-06-13 22:17:52,752 DEBUG   SenderThread:25645 [sender.py:send():379] send: files
2024-06-13 22:17:52,752 INFO    SenderThread:25645 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-13 22:17:53,124 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: python_packages
2024-06-13 22:17:53,125 DEBUG   SenderThread:25645 [sender.py:send_request():406] send_request: python_packages
2024-06-13 22:17:53,125 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: stop_status
2024-06-13 22:17:53,125 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: status_report
2024-06-13 22:17:53,126 DEBUG   SenderThread:25645 [sender.py:send_request():406] send_request: stop_status
2024-06-13 22:17:53,128 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-13 22:17:53,558 DEBUG   SenderThread:25645 [sender.py:send():379] send: telemetry
2024-06-13 22:17:53,713 INFO    Thread-29 :25645 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240613_221741-2q62i9fb/files/output.log
2024-06-13 22:17:53,713 INFO    Thread-29 :25645 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240613_221741-2q62i9fb/files/requirements.txt
2024-06-13 22:17:53,713 INFO    Thread-29 :25645 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240613_221741-2q62i9fb/files/wandb-metadata.json
2024-06-13 22:17:53,763 INFO    wandb-upload_0:25645 [upload_job.py:push():130] Uploaded file /tmp/tmpm4vq20bxwandb/hqex340t-wandb-metadata.json
2024-06-13 22:17:54,127 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-13 22:17:55,658 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-13 22:17:55,713 INFO    Thread-29 :25645 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240613_221741-2q62i9fb/files/output.log
2024-06-13 22:17:56,655 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-13 22:17:57,655 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-13 22:17:58,126 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: status_report
2024-06-13 22:17:58,655 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-13 22:17:59,655 DEBUG   HandlerThread:25645 [handler.py:handle_request():158] handle_request: internal_messages
