2024-06-21 23:59:00,069 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: status_report
2024-06-21 23:59:00,070 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:00,818 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:01,070 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:02,070 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:03,106 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:04,117 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:04,820 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:05,086 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:05,097 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: status_report
2024-06-21 23:59:06,127 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:06,994 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: stop_status
2024-06-21 23:59:06,994 DEBUG   SenderThread:2026199 [sender.py:send_request():406] send_request: stop_status
2024-06-21 23:59:07,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:08,091 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:08,821 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:09,117 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:09,821 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:10,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:10,295 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: status_report
2024-06-21 23:59:10,822 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/config.yaml
2024-06-21 23:59:11,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:11,822 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:12,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:13,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:13,823 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:14,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:15,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:15,824 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:15,946 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: status_report
2024-06-21 23:59:16,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:17,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:17,824 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:18,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:19,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:19,825 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:20,092 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:21,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-21 23:59:21,358 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: status_report
2024-06-21 23:59:21,826 INFO    Thread-12 :2026199 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/文档/GitHub/DL大作业/wandb/run-20240621_235839-p5k56sfl/files/output.log
2024-06-21 23:59:21,994 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: stop_status
2024-06-21 23:59:21,994 DEBUG   SenderThread:2026199 [sender.py:send_request():406] send_request: stop_status
2024-06-21 23:59:22,093 DEBUG   HandlerThread:2026199 [handler.py:handle_request():158] handle_request: internal_messages
